item_id,elasticity,avg_price,avg_demand,observations,unique_prices,iterations
FOODS_1_130,0.0014017150594317794,1.7547851458885944,1.7220159151193635,1885,4,60
FOODS_1_133,-0.7563415825504167,3.186222811671088,0.8153846153846154,1885,8,99
FOODS_1_141,0.13847663561488563,3.3247639257294432,0.6716180371352786,1885,4,60
FOODS_1_142,-0.15474645064898487,1.4748029818956339,0.8173588924387647,1878,4,51
FOODS_1_147,-0.5389786905510747,4.728708987161198,0.42296718972895864,1402,10,57
FOODS_1_148,-0.38586540777264955,4.725763195435093,0.231811697574893,1402,10,41
FOODS_1_150,-0.2863588185354943,4.878047745358091,1.1994694960212202,1885,4,73
FOODS_1_154,-0.5357678768801303,1.4746737400530505,2.4652519893899205,1885,4,78
FOODS_1_156,0.03205076537018365,2.364172274562584,0.6493943472409152,1486,4,56
FOODS_1_157,0.003493472074037875,4.695772681954138,0.26321036889332006,1003,9,42
FOODS_1_159,-0.007233984545577493,4.717128614157527,0.2123629112662014,1003,8,34
FOODS_1_164,0.024646843242400927,5.3616559139784945,0.13333333333333333,1395,9,37
FOODS_1_166,-0.06176648004790961,2.166286472148542,2.1342175066312996,1885,4,68
FOODS_1_168,0.013295411689146917,2.1635013262599476,0.7023872679045093,1885,4,54
FOODS_1_170,-1.1793383725228812,5.48590135055784,2.8120963006459188,1703,11,64
FOODS_1_171,0.03310624273109995,4.700169491525424,0.46859421734795614,1003,7,63
FOODS_1_174,-0.15680082033300236,4.871660477453582,0.9671087533156498,1885,5,68
FOODS_1_176,-0.5587659860641544,3.2291480298189565,0.5122470713525027,1878,5,86
FOODS_1_187,-0.21229175602950448,9.185893899204245,1.106631299734748,1885,5,93
FOODS_1_189,-0.17760186949035803,2.365465505693235,0.4333556597454789,1493,4,54
FOODS_1_191,-0.23773535995130116,5.487627715795655,0.20551967116852612,1703,10,40
FOODS_1_192,-0.22766455282053322,2.347098143236074,0.8774535809018568,1885,4,56
FOODS_1_193,0.016933868746936823,4.699820538384846,0.6440677966101694,1003,7,69
FOODS_1_197,-0.25878467641166103,4.875633952254643,1.1108753315649866,1885,4,59
FOODS_1_199,-0.45975983562487294,5.481092190252495,0.48502642395772166,1703,10,55
FOODS_1_201,-0.045461135126250544,2.1646896551724146,2.0419098143236076,1885,4,68
FOODS_1_206,0.3064581069103047,1.9932997347480108,2.80053050397878,1885,5,86
FOODS_1_211,-0.12260583396362877,5.4820786846741045,0.17968291250733998,1703,10,41
FOODS_1_219,-0.2410640075752335,2.165618037135279,2.4450928381962864,1885,4,75
FOODS_2_002,-0.40093680648207086,2.0557305336832896,1.3875765529308837,1143,4,67
FOODS_2_005,0.16950437819472378,3.7937241379310342,0.3931034482758621,1885,6,46
FOODS_2_006,-0.02078517675520374,10.302322536181945,0.23638869745003446,1451,5,39
FOODS_2_010,-0.0323481388062888,2.50404774535809,0.6557029177718833,1885,4,58
FOODS_2_011,-0.3734213266294262,2.8393050397877984,0.5501326259946949,1885,5,49
FOODS_2_014,-0.03343219625511169,2.9331883289124665,2.2344827586206897,1885,4,78
FOODS_2_016,0.04402828092351562,1.1790919811320757,5.111438679245283,1696,3,64
FOODS_2_017,-0.010563637971799147,3.720153846153846,0.4480769230769231,520,4,56
FOODS_2_019,0.14197079519404507,3.2297188328912467,18.511405835543766,1885,5,124
FOODS_2_020,-0.11138962980445571,2.543708222811671,0.7262599469496022,1885,4,60
FOODS_2_021,0.7350086330428769,0.860604774535809,6.347480106100796,1885,5,66
FOODS_2_025,-0.11022982854933357,3.8085782493368696,0.7984084880636605,1885,6,61
FOODS_2_027,0.24820131850300933,2.229329971181556,0.8537463976945245,1388,5,74
FOODS_2_029,-1.2951288623574275,10.911055702917771,2.848806366047745,1885,4,146
FOODS_2_030,-0.1712319680622742,4.464068965517243,3.349602122015915,1885,4,75
FOODS_2_034,0.0025574555232748607,2.5428912466843503,0.9310344827586207,1885,4,51
FOODS_2_036,0.40424408577386983,3.4890362087326943,2.5681576144834932,1878,7,97
FOODS_2_037,-0.025613770994089922,7.3478832891246695,0.3925729442970822,1885,6,52
FOODS_2_041,0.04407588146766816,3.76226525198939,0.3830238726790451,1885,6,50
FOODS_2_042,0.22820014004177522,2.174132625994695,0.8074270557029177,1885,4,70
FOODS_2_043,-0.4021961808941469,2.8393050397877984,0.8620689655172413,1885,5,54
FOODS_2_044,-0.10642317572560905,2.5440053050397875,0.8079575596816976,1885,4,44
FOODS_2_045,0.20351532692426394,6.899408695652175,0.7852173913043479,1150,4,69
FOODS_2_047,-0.09274400253719756,2.9390557029177717,2.1824933687002654,1885,5,76
FOODS_2_049,-0.7346212156966101,2.60363925729443,0.6053050397877984,1885,3,50
FOODS_2_052,-0.09158236235323827,12.938344827586207,1.6944297082228117,1885,8,90
FOODS_2_054,-0.10072540404748039,2.7361591511936343,3.212732095490716,1885,4,69
FOODS_2_055,-0.17390005805063713,2.5459110867178922,0.8309549945115258,1822,4,58
FOODS_2_058,0.022055415871267237,4.881127450980392,0.5419389978213508,1836,4,52
FOODS_2_060,-0.02724103677264848,7.350631299734749,1.6827586206896552,1885,6,84
FOODS_2_061,0.011827167989968301,1.9808010610079576,2.083819628647215,1885,5,67
FOODS_2_062,-0.02343547170858013,5.453458885941644,0.8705570291777188,1885,6,67
FOODS_2_063,0.004794709878665264,2.9386100795755965,1.8583554376657825,1885,5,72
FOODS_2_064,-0.10378871691870074,2.3061432360742704,0.34641909814323607,1885,3,38
FOODS_2_067,-0.09990133886438765,2.174132625994695,0.8673740053050398,1885,4,69
FOODS_2_068,0.049357126743836466,7.364668435013264,0.1909814323607427,1885,5,44
FOODS_2_070,-0.1498703457816599,6.024417887432538,0.5535851966075559,1297,4,74
FOODS_2_072,-0.56767796914623,2.839007957559681,0.8254641909814323,1885,5,58
FOODS_2_075,0.17428707157165513,2.372664298401421,2.2273534635879217,1689,4,77
FOODS_2_076,-0.020433857969512963,10.172705570291779,0.26419098143236075,1885,5,58
FOODS_2_079,-0.10296805255169643,3.80583023872679,0.6435013262599469,1885,6,57
FOODS_2_080,0.0011627726466279197,2.174132625994695,1.26684350132626,1885,4,67
FOODS_2_083,-0.03737626330220308,6.9858359957401515,0.8237486687965921,1878,5,69
FOODS_2_085,-0.4402374093673753,3.5753909240021873,0.7561509021323127,1829,7,68
FOODS_2_086,-0.9933115951208229,2.60363925729443,1.303448275862069,1885,3,61
FOODS_2_087,0.012994520460102299,10.175045092838197,0.2312997347480106,1885,5,49
FOODS_2_088,0.028304737097951095,7.0219257294429696,0.3363395225464191,1885,7,49
FOODS_2_092,0.07865336399243786,3.4868370607028747,0.7907348242811502,1878,7,67
FOODS_2_100,-0.1345138444941733,2.5431511936339524,0.7358090185676393,1885,4,54
FOODS_2_104,-0.16939521651587205,7.294620689655174,1.0721485411140583,1885,7,73
FOODS_2_105,0.21837943472549762,3.098362235067438,0.8651252408477842,1038,4,63
FOODS_2_106,-0.013188524800055607,5.330946327683615,0.6129943502824858,1416,4,53
FOODS_2_107,0.014089323867988408,2.0002228116710876,1.0392572944297083,1885,4,63
FOODS_2_108,-0.16753646027025285,3.0937511353315172,0.701180744777475,1101,4,63
FOODS_2_111,-0.04242125920602693,6.032046481601034,0.3098773402194964,1549,4,42
FOODS_2_112,-0.15012061551519146,3.3301025163094136,2.8275862068965516,1073,4,90
FOODS_2_113,-0.056389691984309646,2.8652377762893497,0.46483590087073007,1493,4,47
FOODS_2_116,-0.25626266078188703,1.966206896551724,2.5920424403183024,1885,4,74
FOODS_2_119,-1.099706323386544,2.632604774535809,1.9183023872679046,1885,4,46
FOODS_2_121,-0.1825425753647965,1.6425284339457566,0.7839020122484689,1143,5,75
FOODS_2_124,-0.5352186573296448,2.788841634023503,1.0285394515948516,1787,4,50
FOODS_2_126,-0.3921619639124149,4.655034482758621,0.7496021220159151,1885,8,77
FOODS_2_128,-0.7428671797830604,0.860604774535809,7.587798408488064,1885,5,82
FOODS_2_132,-0.1782058859657422,2.8259269469331496,0.5947622329427981,1451,5,50
FOODS_2_133,-0.4372360016633358,2.838970822281167,0.5453580901856764,1885,5,57
FOODS_2_134,-0.02625624415535149,2.9779204244031825,1.016445623342175,1885,6,57
FOODS_2_137,-0.18043592004970155,2.543708222811671,0.5352785145888594,1885,4,38
FOODS_2_138,-0.2636636697303136,1.9162015915119368,1.719893899204244,1885,5,66
FOODS_2_139,-0.21329401906063336,2.980148541114058,2.136870026525199,1885,6,75
FOODS_2_141,-0.4296455720567272,7.093374005305042,0.8822281167108753,1885,4,65
FOODS_2_143,-0.04221827645439184,4.051856763925729,0.7416445623342175,1885,4,51
FOODS_2_146,-0.18134595611567764,1.9665039787798406,1.483289124668435,1885,4,66
FOODS_2_147,-0.15956968078388467,3.7249335863377606,0.6869070208728653,527,4,58
FOODS_2_148,0.08270081067431094,2.847734478203434,0.39696169088507266,1514,5,43
FOODS_2_150,0.20487461682940836,2.933559681697613,2.9262599469496022,1885,4,79
FOODS_2_151,-0.005211337770730207,2.0555809859154928,1.1892605633802817,1136,4,63
FOODS_2_152,0.13754755094388374,2.389918918918919,2.0681081081081083,1850,6,86
FOODS_2_153,0.03345356081146208,2.933559681697613,1.783554376657825,1885,4,74
FOODS_2_154,-0.10879485220323992,12.956058355437666,0.23289124668435013,1885,8,48
FOODS_2_157,0.024284655543940013,3.8052360742705567,0.9151193633952255,1885,6,63
FOODS_2_163,-0.38993811385443095,2.8372254641909813,0.45411140583554377,1885,5,48
FOODS_2_165,-0.043224284911111945,3.9502133850630448,0.3006789524733269,1031,5,48
FOODS_2_166,-0.09962916933178742,2.175023872679045,1.2037135278514588,1885,4,69
FOODS_2_167,-0.12454047835776504,2.542779840848806,0.5405835543766578,1885,4,43
FOODS_2_169,0.15403893446573047,5.919869706840391,0.44104234527687297,1535,3,67
FOODS_2_171,0.0028002004028838657,2.938546419098143,0.6610079575596817,1885,5,45
FOODS_2_173,0.019511965916243927,8.747570291777189,0.8259946949602122,1885,5,77
FOODS_2_174,-0.5569726668644749,2.792838196286472,1.3888594164456234,1885,5,69
FOODS_2_176,-0.3153994481853689,2.7872307692307694,1.0779840848806366,1885,6,73
FOODS_2_177,-0.13460189523951446,3.2796036988110955,0.7424042272126816,1514,5,59
FOODS_2_182,0.050071850322480925,2.000668435013263,1.257294429708223,1885,4,65
FOODS_2_183,0.05607766610381065,8.753920424403185,1.6180371352785146,1885,5,107
FOODS_2_184,-0.25626127886996847,5.053519619500596,1.665873959571938,1682,5,71
FOODS_2_188,-0.418391157445782,2.8393050397877984,0.6015915119363395,1885,5,55
FOODS_2_190,-0.48303370399451756,2.838970822281167,0.5278514588859416,1885,5,54
FOODS_2_192,0.17924167412394307,1.932084880636605,2.1188328912466843,1885,5,65
FOODS_2_194,-0.2306113693473008,6.987326943556978,2.0575079872204474,1878,5,82
FOODS_2_195,-0.06925991619760698,3.28168700265252,0.22015915119363394,1885,7,40
FOODS_2_196,0.19690933811018113,3.802785145888594,0.6164456233421751,1885,6,56
FOODS_2_197,0.08386058465281987,3.2294217506631306,21.32944297082228,1885,5,115
FOODS_2_198,-0.3594591032657634,9.518164456233423,0.6318302387267904,1885,4,81
FOODS_2_203,-0.20008006778724421,3.340651162790697,0.7534883720930232,1290,4,62
FOODS_2_205,0.057412964818463426,2.86560157790927,0.5601577909270217,1521,4,45
FOODS_2_207,0.04177356303447635,7.37402652519894,0.2816976127320955,1885,5,45
FOODS_2_211,-0.23146518325511198,2.301352785145889,0.9342175066312998,1885,4,49
FOODS_2_212,-1.5184770197128525,4.656891246684351,2.3485411140583556,1885,8,126
FOODS_2_213,-0.07391252951609502,3.9498848538529674,0.5137289636846767,1129,5,56
FOODS_2_216,0.007589345376545499,5.970580575149215,0.6825827455236029,1843,3,54
FOODS_2_218,0.03556867683453674,3.8016710875331565,0.5830238726790451,1885,7,51
FOODS_2_219,-0.058360508696189216,2.838636604774536,0.6509283819628647,1885,5,55
FOODS_2_220,0.07152112438979585,2.000816976127321,1.3877984084880637,1885,4,64
FOODS_2_223,-0.17773275457816062,2.1703526858383073,0.5002712967986978,1843,4,50
FOODS_2_224,-0.003944603389474229,5.728845315904139,0.6802832244008714,1836,6,61
FOODS_2_226,0.008461890297072875,7.529935897435899,0.19391025641025642,1248,4,35
FOODS_2_227,-0.14627031086146572,4.413046296296296,0.49444444444444446,1080,4,55
FOODS_2_229,0.007647055552603613,2.174132625994695,0.459946949602122,1885,4,50
FOODS_2_230,-0.034968770355421466,2.175023872679045,0.48381962864721484,1885,4,47
FOODS_2_231,-0.14133565800109255,2.5441167108753313,0.63342175066313,1885,4,61
FOODS_2_233,-0.08670149991966768,4.447320954907164,2.616976127320955,1885,4,68
FOODS_2_234,-0.17214925319104235,2.8518324607329846,0.6132198952879581,1528,4,53
FOODS_2_235,-0.09483584464741339,2.8261594202898546,0.5451505016722408,1794,5,52
FOODS_2_237,0.019906059012179254,2.50404774535809,0.9278514588859417,1885,4,58
FOODS_2_238,-0.2051968212968785,1.642895888013998,0.8075240594925635,1143,5,53
FOODS_2_240,-0.06770769458701519,2.174132625994695,1.8047745358090186,1885,4,69
FOODS_2_243,-0.006113361776760857,7.378631299734749,0.3092838196286472,1885,5,44
FOODS_2_245,-0.3843116801731913,2.976472148541114,0.870026525198939,1885,7,62
FOODS_2_251,-0.06571520261646724,7.583427055702919,0.48753315649867374,1885,4,80
FOODS_2_252,-0.21038809347986295,3.918389121338911,0.3682008368200837,478,4,55
FOODS_2_258,-0.03045397709128529,3.0121538461538457,0.8864721485411141,1885,4,60
FOODS_2_260,-0.29995060028489823,2.8255039637599095,0.4297848244620612,1766,5,46
FOODS_2_262,0.0419195669973892,2.0000742705570294,0.8753315649867374,1885,4,58
FOODS_2_263,-0.12612561241816647,5.934458154506439,0.5552575107296137,1864,8,77
FOODS_2_264,-0.012196347565462843,3.760557029177719,0.596816976127321,1885,5,67
FOODS_2_265,-0.18844980938707723,3.628799355358582,0.5858178887993554,1241,5,57
FOODS_2_267,0.07725129900099352,1.932901856763926,1.742705570291777,1885,5,63
FOODS_2_268,-0.15205488231682326,3.6290249798549548,0.44480257856567285,1241,5,47
FOODS_2_269,0.18398815741917698,2.864538818845388,0.528865295288653,1507,4,53
FOODS_2_270,-0.03286230385590338,3.4547829937998227,0.6191319751992914,1129,5,68
FOODS_2_272,-0.11404636485677727,2.0551181102362204,0.7060367454068242,1143,4,57
FOODS_2_273,0.250644895838988,2.840425392670157,0.5222513089005235,1528,6,50
FOODS_2_274,-0.5656819832361943,7.093374005305042,1.2159151193633952,1885,4,96
FOODS_2_276,-0.23630291453450844,3.2297188328912467,13.724137931034482,1885,5,107
FOODS_2_280,0.20614189896184365,3.732705570291777,0.32148541114058354,1885,6,61
FOODS_2_281,0.06023527910072037,7.3725411140583565,0.2323607427055703,1885,5,44
FOODS_2_282,-0.09307480268800052,6.988221512247073,0.9132055378061767,1878,5,76
FOODS_2_285,-0.16306898299803319,3.6999257294429704,1.0779840848806366,1885,4,67
FOODS_2_288,-0.04656030325365012,2.828944297082228,0.7204244031830239,1885,5,57
FOODS_2_293,0.26964511559166715,3.935283819628647,4.5564986737400535,1885,6,93
FOODS_2_294,-0.5919377146312198,1.1809602122015916,2.646684350132626,1885,4,67
FOODS_2_295,-0.31443656822456467,12.952419098143237,0.5018567639257294,1885,8,91
FOODS_2_296,0.04405270892611078,3.0937592592592593,0.45740740740740743,1080,4,48
FOODS_2_297,0.13738784903800907,3.4882534611288603,0.7784877529286475,1878,7,73
FOODS_2_298,-0.21644975383569573,12.941241379310343,0.2620689655172414,1885,8,81
FOODS_2_299,-0.6137701722892622,2.0142546419098144,5.3283819628647215,1885,4,89
FOODS_2_300,-0.18053348433118696,6.308846416382255,0.23822525597269625,1465,4,62
FOODS_2_302,-0.1442009035817905,10.891358447488587,0.4126712328767123,1752,4,83
FOODS_2_303,0.03269452196509218,2.171273920174959,0.5937670858392564,1829,3,61
FOODS_2_305,-0.31434862979465855,8.855687002652525,0.4026525198938992,1885,4,58
FOODS_2_308,-0.31946714504861307,2.793580901856764,0.956498673740053,1885,5,61
FOODS_2_309,-0.00393557535492149,2.6213420195439743,1.6143322475570032,1535,3,67
FOODS_2_310,-0.11582778151503703,3.9375415676959618,0.35748218527315917,842,6,45
FOODS_2_311,-0.10947474117034252,2.938684350132626,2.180371352785146,1885,5,77
FOODS_2_314,0.10236405216511883,4.864841449603625,0.5,1766,4,58
FOODS_2_317,-0.14776527786480065,12.936376657824933,0.2843501326259947,1885,8,56
FOODS_2_319,-0.2917404413144397,2.789867374005305,0.5957559681697613,1885,5,51
FOODS_2_322,0.07976478290444178,2.9395862068965513,0.7140583554376658,1885,5,60
FOODS_2_323,-0.05895763254623528,3.758774535809018,0.2663129973474801,1885,6,44
FOODS_2_325,0.2769181987915635,1.180331557134399,6.229129662522203,1689,4,72
FOODS_2_329,-0.014812414707659809,3.5682334217506626,0.7198938992042441,1885,6,52
FOODS_2_330,-0.09709232764966608,4.051262599469495,0.7602122015915119,1885,4,50
FOODS_2_331,0.12957504462641695,2.8641207697412074,0.6735235567352356,1507,4,50
FOODS_2_333,0.11577521396780202,3.240408488063661,0.9023872679045093,1885,4,64
FOODS_2_336,-0.17874549391928937,2.608453802639849,0.47454431175361406,1591,5,61
FOODS_2_339,0.13048728643466848,3.4891107561235355,0.7736954206602769,1878,7,64
FOODS_2_340,-0.22619627545462923,3.0027639257294427,0.8058355437665783,1885,6,63
FOODS_2_343,-0.0017359697303386528,3.767389920424403,0.28488063660477453,1885,6,45
FOODS_2_344,-0.15429222979846646,2.833846153846154,1.120424403183024,1885,5,52
FOODS_2_347,-0.45684185481352885,2.0142546419098144,13.16498673740053,1885,4,103
FOODS_2_351,-0.25171514940628625,3.00751724137931,0.7713527851458886,1885,5,52
FOODS_2_353,-0.2561701062046617,2.9240742705570293,1.2376657824933688,1885,5,80
FOODS_2_358,-0.08842634104396768,2.6487267904509286,0.496551724137931,1885,5,49
FOODS_2_359,0.24335982768332431,2.013289124668435,3.8413793103448275,1885,4,84
FOODS_2_360,2.170288460208134,0.860604774535809,12.659416445623343,1885,5,96
FOODS_2_361,0.08196923313655383,3.798885941644562,0.7437665782493369,1885,6,81
FOODS_2_364,-0.023085935277702835,2.6615331564986735,1.0657824933687003,1885,4,58
FOODS_2_366,-0.4555044813206281,2.8126752767527674,0.3837638376383764,1626,5,41
FOODS_2_367,0.16805998093180716,4.880631808278867,0.7745098039215687,1836,4,67
FOODS_2_368,0.7070441385947069,7.498164456233423,1.0074270557029177,1885,4,86
FOODS_2_373,-0.19657958483137358,5.736332067281606,0.8361367335865437,1843,6,76
FOODS_2_376,-0.3958115585998665,1.9668753315649867,2.390450928381963,1885,4,63
FOODS_2_378,-0.03660342170004309,3.4859840848806365,0.329973474801061,1885,4,41
FOODS_2_380,0.21016280803605478,5.0220648648648645,2.097297297297297,1850,4,97
FOODS_2_381,-0.08590091596518053,2.542779840848806,1.2779840848806365,1885,4,67
FOODS_2_382,-0.01888887158760178,3.581172413793103,1.1283819628647216,1885,9,64
FOODS_2_383,-0.44572472224837395,2.0722405431619784,1.3695441319107662,1031,4,63
FOODS_2_386,-0.05519953148196511,2.8451933333333335,0.51,1500,4,52
FOODS_2_388,-0.21610996908213556,2.980148541114058,1.9374005305039788,1885,6,61
FOODS_2_389,0.029342338680706553,12.945140583554378,0.32891246684350134,1885,9,65
FOODS_2_391,0.03890613697959134,2.000668435013263,1.4355437665782493,1885,4,69
FOODS_2_394,-0.23654577427187665,2.7361591511936343,0.560212201591512,1885,4,43
FOODS_2_395,-0.021363799833092043,3.944335937499999,0.3017578125,1024,6,46
FOODS_2_399,-0.0072345612462752455,2.000668435013263,1.4625994694960212,1885,4,66
FOODS_3_012,-0.5329786118956686,2.2619224555735054,1.5971997845988153,1857,7,68
FOODS_3_020,-1.5494458104633302,1.0506631299734748,6.031830238726791,1885,5,84
FOODS_3_029,-0.12494693726717367,1.3798620689655172,1.2355437665782494,1885,8,58
FOODS_3_030,1.8100837584254463,1.3229920424403183,8.570291777188329,1885,4,99
FOODS_3_035,0.02167509844162728,3.857294429708223,1.6286472148541113,1885,6,71
FOODS_3_054,1.3497721712983741,2.036806366047746,5.071618037135279,1885,5,74
FOODS_3_057,-0.24649185975041715,2.7579129129129125,0.5765765765765766,1332,5,62
FOODS_3_059,0.0911426553654385,2.2169973474801066,0.9421750663129973,1885,5,71
FOODS_3_062,-0.007145946223011639,2.845896226415094,1.0913915094339623,1696,4,60
FOODS_3_064,-3.6152522205565125,1.1310872027180068,14.998867497168742,1766,4,87
FOODS_3_066,0.06450813627323454,2.997024456521739,2.822690217391304,1472,4,112
FOODS_3_068,-0.40825365447447237,2.407501326259947,0.6620689655172414,1885,4,58
FOODS_3_073,1.8050892818037716,2.94876168224299,2.5911214953271027,856,4,166
FOODS_3_076,-1.30968233230317,1.1030875331564984,3.815915119363395,1885,5,79
FOODS_3_081,0.0916045571331446,4.602822281167108,0.6031830238726791,1885,5,58
FOODS_3_083,-0.1410407155558593,18.817267904509286,1.2694960212201591,1885,4,90
FOODS_3_086,-1.6767968454846567,1.1028275862068966,7.849336870026526,1885,5,77
FOODS_3_090,2.1640968347620575,1.3837612732095488,66.98355437665782,1885,8,81
FOODS_3_091,-0.016647550531691625,6.080636604774538,1.0408488063660477,1885,4,73
FOODS_3_092,-0.17710948428419498,3.706684350132626,2.463129973474801,1885,5,68
FOODS_3_093,-0.10761065515809871,2.2178434504792337,0.7795527156549521,1878,5,73
FOODS_3_096,-0.18881866213162543,4.315702917771882,1.2588859416445624,1885,5,77
FOODS_3_098,-0.27797851003333046,4.3142175066313,1.5352785145888594,1885,5,83
FOODS_3_110,-0.11069952966451574,10.36587352625938,0.6816720257234726,933,4,79
FOODS_3_113,-0.6760372012423628,1.1534429708222813,5.212201591511937,1885,4,65
FOODS_3_115,-0.31864539380646273,4.311618037135278,1.830238726790451,1885,6,87
FOODS_3_117,-0.28134625601091,2.216923076923077,1.2042440318302388,1885,5,66
FOODS_3_124,-0.022289427735029295,5.366769230769233,5.651989389920424,1885,5,90
FOODS_3_132,-0.035926554992014546,2.655160065111232,2.187194791101465,1843,4,74
FOODS_3_133,-0.9462615163414263,0.8185676392572946,6.186737400530504,1885,4,98
FOODS_3_136,-0.3198353773433612,4.31236074270557,3.7803713527851457,1885,6,89
FOODS_3_140,-0.07430957594153995,2.981775147928994,3.21827744904668,1521,3,77
FOODS_3_141,0.12977070508983546,2.7980371352785154,0.6891246684350133,1885,4,46
FOODS_3_146,-0.04213184680820184,5.366769230769233,1.4275862068965517,1885,5,81
FOODS_3_148,-0.08566951780044205,1.0506631299734748,2.976127320954907,1885,5,65
FOODS_3_150,0.33483798781513546,2.2168859416445628,4.871618037135279,1885,5,118
FOODS_3_152,0.11013261556611355,2.6325071225071226,0.9358974358974359,702,4,91
FOODS_3_156,-0.05978741829235344,3.8576657824933687,5.812732095490716,1885,6,105
FOODS_3_160,0.2600485114001406,2.635633952254642,1.2021220159151194,1885,3,81
FOODS_3_168,-0.20143998346987668,3.77276923076923,0.6,1885,5,58
FOODS_3_173,-0.020553319385928963,11.288371005455964,0.2681215900233827,1283,4,51
FOODS_3_174,-0.05686067123924521,6.1201591511936355,0.6371352785145888,1885,4,59
FOODS_3_185,0.858778346969007,2.33940445026178,1.4005235602094241,1528,4,74
FOODS_3_195,0.2025252675685614,2.660346620450607,1.8087810514153668,1731,4,83
FOODS_3_196,-0.015213586472062586,4.459660477453582,0.8912466843501327,1885,4,72
FOODS_3_198,0.07624975511926599,5.921920152091255,0.5522813688212928,1052,4,62
FOODS_3_200,-0.6517534102281144,2.148466843501326,1.016976127320955,1885,4,91
FOODS_3_202,-0.4060567571482458,4.3142175066313,16.47320954907162,1885,6,116
FOODS_3_203,-0.40657605552164394,4.472732095490718,3.0488063660477454,1885,4,95
FOODS_3_205,-1.0721148730304229,1.1277886977886977,2.493857493857494,814,4,70
FOODS_3_213,-0.43462713486330795,2.196840958605665,0.6427015250544662,1836,4,67
FOODS_3_214,-0.6566105261286777,1.0513315649867372,2.33368700265252,1885,5,84
FOODS_3_215,0.6114818178575905,1.1678455512031338,1.7034135422495802,1787,3,50
FOODS_3_219,1.2081193663424674,1.3222493368700263,6.655702917771883,1885,4,57
FOODS_3_222,-0.13037769393575865,4.194281115879828,1.0853004291845494,1864,5,70
FOODS_3_224,-0.6387987275308912,3.9372944297082224,2.909814323607427,1885,7,88
FOODS_3_227,0.381140794617747,2.605358090185676,5.824403183023873,1885,4,101
